14956|32537|-1|bgp
14956|205285|0|bgp
14956|271441|0|bgp
14956|29825|-1|bgp
14956|19443|-1|bgp
14956|209440|-1|bgp
14956|7668|0|bgp
14956|134716|0|bgp
14956|151775|0|bgp
14956|53709|-1|bgp
14956|200858|-1|bgp
14956|9108|0|bgp
14956|138891|-1|bgp
14956|139497|0|bgp
14956|27355|0|bgp
14956|263264|0|bgp
14956|3839|-1|bgp
14956|199296|0|bgp
14956|22787|-1|bgp
214016|210372|-1|bgp
214016|19443|-1|bgp
214016|22787|-1|bgp
5691|22787|-1|bgp
997|9226|0|bgp
997|37989|0|bgp
997|132132|0|bgp
997|134148|0|bgp
997|138881|0|bgp
997|141389|0|bgp
997|153087|0|bgp
997|151610|0|bgp
997|134637|0|bgp
997|24544|-1|bgp
997|52306|0|bgp
997|213736|0|bgp
997|2042|0|bgp
997|139595|0|bgp
997|150930|0|bgp
997|329331|0|bgp
997|64245|0|bgp
997|36894|0|bgp
997|400104|0|bgp
997|150803|0|bgp
997|59679|0|bgp
997|152411|0|bgp
997|64307|0|bgp
997|205638|0|bgp
997|61227|0|bgp
997|204677|0|bgp
997|139846|0|bgp
997|398378|0|bgp
997|153941|0|bgp
997|135468|0|bgp
997|141776|0|bgp
997|16128|0|bgp
997|15490|0|bgp
997|139300|0|bgp
997|59263|0|bgp
997|205056|0|bgp
997|200093|0|bgp
997|204280|0|bgp
997|39884|0|bgp
997|50905|0|bgp
997|58812|0|bgp
997|58940|0|bgp
997|34806|0|bgp
997|8055|0|bgp
997|40096|0|bgp
997|48611|0|bgp
997|139720|0|bgp
997|204021|0|bgp
997|139378|0|bgp
997|48686|0|bgp
997|40306|0|bgp
997|211360|0|bgp
997|133884|0|bgp
997|199015|0|bgp
997|142381|0|bgp
997|269984|0|bgp
997|52049|0|bgp
997|135983|0|bgp
997|210744|0|bgp
997|150541|0|bgp
997|141523|0|bgp
997|137918|0|bgp
997|131923|0|bgp
997|9975|0|bgp
997|62680|0|bgp
997|199048|0|bgp
997|131600|0|bgp
997|272429|-1|bgp
997|136788|0|bgp
997|213613|0|bgp
997|52402|0|bgp
